0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",2137,56787,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",24946,85352,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,264114,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(ii)Other securities,0,215270,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(i) Debt,54,74609,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(ii) Shares,0,7006,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(ii) To regulated financial institutions,0,17886,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,30365,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(v) Lease receivables,0,0,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(vi) To individuals for non-business purposes,0,675573,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,0,82062,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,0,440746,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(vii) Reverse repurchase agreements,0,0,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(viii) To individuals and others for business purposes,0,441374,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
Of (A) Secured by residential property,0,0,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
which: (B) Secured by other than residential property,0,428210,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
"(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","(b) Mortgages, less allowance for expected credit losses","Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
(i) Residential,(i) Residential,(i) Residential,"Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars), Caisse populaire acadienne ltée (UNI), As At April 30, 2024, (in thousands of dollars)"
