0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",13355,63697,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",787248,794250,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,172885,3937531,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
(ii)Other securities,1230199,14045247,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
(i) Debt,7188941,8215506,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
(ii) Shares,0,93893,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars), HSBC Bank Canada (Inactive May 02, 2024), As At February 29, 2020, (in thousands of dollars)"
