0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",16208,14344537,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",3030185,5157973,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,116328,8224343,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(ii)Other securities,1049539,7429694,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(i) Debt,5430167,6603913,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(ii) Shares,111449,159934,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,737656,1719266,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,7947,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
(iv) To foreign governments,0,0,"Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars), Total Foreign Bank Subsidiaries, As At December 31, 2021, (in thousands of dollars)"
