0,1,2,P_Tags
Section I - Assets,Foreign Currency,Total Currency,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
1. Cash and cash equivalent,1. Cash and cash equivalent,1. Cash and cash equivalent,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(a) Gold, bank notes, deposits with Bank of Canada, cheques and other items in transit",442,13276,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(b) Deposits with regulated financial institutions, less allowance for expected credit losses",27812,98483,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
2. Securities,2. Securities,2. Securities,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","(a) Securities issues or guaranteed by Canada/Canadian Province/Canadian Municipal or School Corporation, less allowance for expected credit losses where applicable","ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
(i) Treasury Bills and other short term paper,0,257253,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
(ii)Other securities,25296,336924,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","(b) Other securities, less allowance for expected credit losses where applicable","ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
(i) Debt,0,116989,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
(ii) Shares,1846,1846,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
3. Loans,3. Loans,3. Loans,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","(a) Non-Mortgage Loans, less allowance for expected credit losses","ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(i) Call and other short loans to investment dealers and brokers, secured",0,0,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
(ii) To regulated financial institutions,38684,38684,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
"(iii) To Canadian federal government, provinces, municipal or school corporations",0,0,"ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars), ICICI Bank Canada, As At October 31, 2021, (in thousands of dollars)"
